left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
ofy,0.62827086,0.4278725,0.2772513,0.31376767,0.42334974,0.4937111,0.2977116,0.597772,0.51748145,0.6109405,0.4447086,0.5288165,0.3652329,0.57228816,0.3624626,0.41889995,0.51073056,0.41141683,0.32433528,0.52874386
ogd,0.4197426,0.3267017,0.24960777,0.27111793,0.3914308,0.23021346,0.51077175,0.44528943,0.32524145,0.37133646,0.47601998,0.4277728,0.14839856,0.34667438,0.14785522,0.25697657,0.39897922,0.29982013,0.5692742,0.6052989
oge,0.27531445,0.17613864,0.4763074,0.3074568,0.34109885,0.45478547,0.45505017,0.34560993,0.43110216,0.40661994,0.39029348,0.4590993,0.50310475,0.33838665,0.40426183,0.18819854,0.44014645,0.44760698,0.5280005,0.48931986
ogg,0.2520101,0.35035098,0.5559189,0.43954557,0.46822697,0.2527135,0.46667832,0.46921137,0.32552078,0.26939458,0.5966377,0.31310558,0.5760461,0.37877205,0.47538483,0.31233925,0.25883856,0.41510475,0.47696963,0.37641978
ogo,0.4244565,0.24792343,0.51460314,0.4880835,0.41820544,0.37238482,0.55313957,0.5471053,0.36969134,0.40436995,0.6478871,0.5842215,0.5226711,0.5050502,0.38501677,0.43383542,0.48411876,0.3138191,0.5304918,0.29192424
ohh,0.55292565,0.361996,0.44779974,0.49539968,0.636947,0.21739611,0.31413895,0.41822255,0.4704132,0.43715262,0.34228384,0.5960555,0.3276254,0.41470104,0.58883,0.5125771,0.5504138,0.5483825,0.4108336,0.47928566
oie,0.38279963,0.27755094,0.4182824,0.60457474,0.29940423,0.5188707,0.65776896,0.3741995,0.46076512,0.59361047,0.36867076,0.2673794,0.61338115,0.5697583,0.4110851,0.6831633,0.39004147,0.49055213,0.4962864,0.2654036
oin,0.5005649,0.7109036,0.48510507,0.39999017,0.4585869,0.43603837,0.245397,0.49229047,0.33055717,0.33895928,0.65369153,0.42566502,0.3881002,0.6178501,0.41383323,0.5893527,0.32919085,0.36402345,0.4809226,0.56143737
oio,0.29448116,0.20911278,0.24252799,0.29428333,0.25648874,0.46525863,0.58306605,0.16309199,0.55198014,0.20058843,0.39823762,0.68235314,0.3712677,0.5297946,0.43940297,0.2966072,0.3525013,0.4324758,0.5363127,0.21686162
oit,0.39341453,0.41476947,0.3782824,0.44522497,0.5586802,0.47224918,0.40460765,0.5608002,0.4898171,0.5006143,0.392083,0.23457539,0.3224044,0.6959218,0.44172707,0.4271412,0.6429175,0.4672091,0.42935464,0.5184369
oix,0.29446456,0.5475458,0.4504945,0.6725015,0.5397355,0.28773314,0.60082614,0.6529766,0.3726068,0.33805767,0.4647628,0.48531365,0.38544115,0.63068914,0.5305087,0.3862275,0.5163051,0.38040718,0.2829324,0.272319
oiy,0.41851026,0.6465,0.31320113,0.35910505,0.479112,0.49096087,0.4064849,0.43023586,0.5106803,0.47583923,0.41237268,0.36193794,0.26214257,0.40537316,0.56913877,0.35788673,0.57097816,0.30932686,0.57810515,0.44748896
oji,0.44378704,0.52828205,0.4794597,0.53709424,0.61652815,0.40239245,0.25721008,0.43955213,0.3199838,0.4654427,0.40562356,0.4738775,0.61597896,0.4196049,0.51052535,0.6416757,0.6179358,0.46253613,0.6460387,0.46351135
okh,0.55633247,0.5583916,0.38111284,0.42014933,0.4644777,0.43717366,0.5241027,0.43437085,0.43482667,0.4175902,0.47862604,0.44913614,0.5671659,0.40573168,0.5690833,0.6045426,0.5201018,0.5150889,0.5432027,0.5627585
oks,0.47657898,0.27379328,0.38429216,0.43846846,0.31443518,0.2313344,0.5147851,0.7101322,0.4506154,0.45680368,0.35815656,0.45436332,0.28247893,0.3369219,0.63744646,0.38730782,0.3753108,0.36647224,0.40176043,0.444302
olk,0.52876246,0.5008225,0.47517842,0.32872194,0.4564123,0.5235443,0.5979262,0.48805588,0.5301695,0.54569703,0.6570033,0.4287021,0.2674107,0.6352389,0.43344223,0.58698696,0.5299845,0.5060076,0.53622144,0.55370736
oln,0.31125706,0.6657641,0.48188302,0.6084354,0.3844474,0.69335115,0.637687,0.12888134,0.29627928,0.32339212,0.50521046,0.43037558,0.5511366,0.21610151,0.535321,0.46784866,0.5048934,0.5175155,0.5990033,0.51511955
oms,0.63393235,0.41748857,0.42435467,0.40206096,0.51003337,0.49201664,0.3838985,0.259843,0.44236267,0.45649093,0.37448117,0.62045157,0.4893059,0.49269062,0.5105897,0.46605164,0.33040679,0.3774703,0.43093824,0.3752868
omv,0.43163213,0.4574905,0.5113692,0.3415083,0.41085583,0.568261,0.50348777,0.33444858,0.3751791,0.41510653,0.41582817,0.17513466,0.44972372,0.40003914,0.47283906,0.50009924,0.39854407,0.41959232,0.45435226,0.49310002
onl,0.5726058,0.64546084,0.6046749,0.41425237,0.45770252,0.7098132,0.37112427,0.4636463,0.3444644,0.497053,0.37674797,0.4192381,0.6021347,0.21296233,0.6097861,0.45483273,0.6050692,0.46804988,0.508389,0.6430879
onm,0.391173,0.39701807,0.39077175,0.56256455,0.35190925,0.43441248,0.4310848,0.42318982,0.460767,0.5258223,0.2697412,0.3010656,0.44756013,0.1748585,0.33235687,0.43765983,0.4187926,0.28383198,0.48957267,0.23015362
ooc,0.5842888,0.4424372,0.46842605,0.47899613,0.5211992,0.42705172,0.5427897,0.55150175,0.42708597,0.5530498,0.49595907,0.57786363,0.5670798,0.37658313,0.6289263,0.49483556,0.4484258,0.6816771,0.31591904,0.28376508
ooj,0.40001348,0.62671906,0.40631068,0.37536126,0.123506166,0.2744767,0.7703988,0.6369748,0.2170099,0.24012594,0.43104503,0.2719273,0.5594568,0.5738786,0.2386752,0.8001051,0.16704398,0.49213415,0.22124231,0.5953699
oos,0.4671127,0.53156555,0.5099273,0.16602153,0.41397738,0.3069721,0.22232893,0.24043822,0.5676264,0.17639399,0.09843352,0.537429,0.16367483,0.24575207,0.4631975,0.45604712,0.43803787,0.28827167,0.17993677,0.671965
oov,0.43483785,0.5103039,0.20533687,0.3691739,0.4661851,0.5201657,0.40680143,0.41835052,0.3678751,0.26751214,0.36529094,0.38079506,0.38610357,0.3318178,0.44297978,0.38684332,0.27284664,0.32857198,0.35285246,0.49551135
opq,0.38108563,0.44942796,0.5101194,0.5631696,0.44465685,0.4519391,0.2364889,0.37300658,0.5490811,0.5078526,0.6592225,0.32515642,0.6717296,0.36098963,0.3054371,0.54950476,0.4912753,0.32113028,0.32058927,0.32885328
oqh,0.47369796,0.4617103,0.5233486,0.6733949,0.36398357,0.5433899,0.4573506,0.37404868,0.5225645,0.42822567,0.70281637,0.5869591,0.6345153,0.43643457,0.5813811,0.41426998,0.6558377,0.3061561,0.5380332,0.4014267
oqw,0.469966,0.4956635,0.44267243,0.21245387,0.37770182,0.25143528,0.11023013,0.52291167,0.27301803,0.35571617,0.40320465,0.37295765,0.12674707,0.68179595,0.4250893,0.3202114,0.19928953,0.29340783,0.42794514,0.36161268
oqy,0.47616768,0.3810199,0.35934767,0.42389512,0.30478996,0.23866871,0.32584473,0.50676644,0.5892627,0.2921727,0.3132587,0.72577447,0.3006472,0.39111105,0.24761152,0.47218367,0.456794,0.57235676,0.48138273,0.41461796
orc,0.60733366,0.56907034,0.537033,0.66928625,0.18854654,0.51945055,0.078833446,0.5476717,0.46411017,0.36407393,0.5479902,0.49167114,0.13736483,0.25146395,0.28785414,0.35860264,0.3397758,0.37866133,0.45083067,0.4279176
orj,0.5411876,0.3888916,0.48450002,0.4195125,0.56515485,0.4155004,0.30006942,0.35994405,0.5148229,0.5573082,0.49093947,0.53309965,0.3868625,0.4563939,0.4060816,0.4600079,0.5238507,0.43730956,0.47023278,0.2975676
oro,0.31514922,0.50022554,0.71443194,0.25711864,0.31715333,0.7258358,0.5245985,0.3729506,0.3582471,0.5987594,0.43747625,0.3302908,0.63494444,0.4386721,0.7110189,0.52387595,0.58022857,0.42500335,0.50242406,0.56036514
orp,0.52872676,0.557338,0.34593332,0.45647293,0.2574887,0.333857,0.4855795,0.41757885,0.46905518,0.3694485,0.42971107,0.23948711,0.40631342,0.38681233,0.44428247,0.5576708,0.3990997,0.4587245,0.34803122,0.52763855
osg,0.33980513,0.36049724,0.6491394,0.3990318,0.3290109,0.3711787,0.32924053,0.5847182,0.46246332,0.26232225,0.36898333,0.2676882,0.33634356,0.51977247,0.47321033,0.5695428,0.41571692,0.49176922,0.36776108,0.19916813
osx,0.47388265,0.6406448,0.51201373,0.32267657,0.55499524,0.3277334,0.33992815,0.50191814,0.4372347,0.5155852,0.27215278,0.41179425,0.5130018,0.3186383,0.60014504,0.4774829,0.38850805,0.6510419,0.34361792,0.2233246
ota,0.33973598,0.29747474,0.13938937,0.36363655,0.5495499,0.41151407,0.44087663,0.31960303,0.20144561,0.25586095,0.38086334,0.32140237,0.23678604,0.29052755,0.30234963,0.44862744,0.28730428,0.26609525,0.34842193,0.24550079
ouk,0.3318088,0.5828208,0.39815947,0.5258045,0.40143675,0.21301693,0.2884434,0.43664053,0.20151016,0.48157832,0.44047794,0.38262782,0.1368563,0.60117507,0.3952175,0.49774563,0.20453724,0.15792857,0.31022304,0.29329476
oum,0.56096816,0.5660764,0.50211203,0.4933041,0.62936807,0.6375674,0.4305014,0.52991813,0.49427682,0.54073477,0.6967106,0.6134873,0.5975672,0.5305002,0.6631721,0.26100045,0.6501926,0.53582394,0.5575026,0.53331447
out,0.31540638,0.37863067,0.3886726,0.46070936,0.27434096,0.19762923,0.29353696,0.36665386,0.35472035,0.33891433,0.40153804,0.419801,0.21075058,0.3074662,0.40495288,0.47143322,0.25677606,0.3350535,0.6350422,0.26894954
ovb,0.38537553,0.44215202,0.5857105,0.48480988,0.5218678,0.21422483,0.35853946,0.27698958,0.50903666,0.39435256,0.36125174,0.39857724,0.24313441,0.5413799,0.34485954,0.59925234,0.47975278,0.3996727,0.4085293,0.43259636
ovm,0.3900869,0.21321437,0.22936195,0.23773456,0.3837831,0.4522824,0.31483132,0.33093947,0.3920282,0.44621256,0.30177712,0.34926128,0.19938318,0.36077625,0.32711005,0.40810642,0.46924204,0.24653083,0.39415145,0.3960157
ovo,0.44205868,0.1929947,0.5909318,0.3399927,0.49811837,0.40799707,0.5080588,0.30981186,0.26032698,0.35074735,0.26093358,0.4552741,0.40489656,0.30196506,0.44923943,0.53359103,0.37305468,0.4020767,0.15707618,0.31219226
ovr,0.38818607,0.43568322,0.4590786,0.59519696,0.6288159,0.5992125,0.5065723,0.7120311,0.36550245,0.5130651,0.6193204,0.41647726,0.5289097,0.6027975,0.5467818,0.5744977,0.45044076,0.267765,0.49625742,0.6427568
ovs,0.4877007,0.55868876,0.5493268,0.46705514,0.43920738,0.58401215,0.66505706,0.32486743,0.25734067,0.40545624,0.5876678,0.31651592,0.66377723,0.2935831,0.5108767,0.5678761,0.46493858,0.5790428,0.395924,0.52957743
ovx,0.51307404,0.53469205,0.42817312,0.33441338,0.306931,0.5480777,0.24335274,0.24578483,0.5222722,0.24058133,0.62987673,0.44944993,0.41638213,0.336039,0.5537222,0.5232031,0.51464206,0.6628164,0.33329654,0.52728736
owd,0.501095,0.7049147,0.52692884,0.53102565,0.5405376,0.40140775,0.27686912,0.1801614,0.46697456,0.17656572,0.66606474,0.4285688,0.4873315,0.41375107,0.5888932,0.46116772,0.2890697,0.29198325,0.4652074,0.35064557
owu,0.5348122,0.3323231,0.52652013,0.38708314,0.38933587,0.2912261,0.58178324,0.40051645,0.46186602,0.4909774,0.50706387,0.47441,0.4698848,0.70012873,0.6579939,0.63534373,0.46072432,0.5865832,0.59239775,0.42591038
oxd,0.49723527,0.57508534,0.48622188,0.48305428,0.41191265,0.60057116,0.50330704,0.5741683,0.64129,0.2772352,0.18875074,0.33673513,0.3754136,0.50707066,0.44035068,0.37073264,0.5965215,0.73917365,0.54269576,0.4433304
oxj,0.30691457,0.44714272,0.34359163,0.4174614,0.36742592,0.37417644,0.23099503,0.2730743,0.40403444,0.6060834,0.4562459,0.44465697,0.41566074,0.5233612,0.37507817,0.5846666,0.47582504,0.48138645,0.47166857,0.513723
oxm,0.33677363,0.40430427,0.30854762,0.39671162,0.5392939,0.40998295,0.34691644,0.29095495,0.5736537,0.45779335,0.3500445,0.5839034,0.30653703,0.5746792,0.51871896,0.5582876,0.47060767,0.42079985,0.5651932,0.2789513
oxo,0.6945247,0.57927644,0.590815,0.13329944,0.46474874,0.3289071,0.6919102,0.5137011,0.41218942,0.4212231,0.53963685,0.48946422,0.50543606,0.49328196,0.35322583,0.6211766,0.39578855,0.36954218,0.34791172,0.40227494
oxt,0.46870598,0.36722842,0.50524867,0.5012965,0.1864976,0.6660675,0.8089654,0.22014596,0.57209873,0.5953889,0.7205187,0.39267796,0.51981395,0.41818064,0.34111217,0.3309824,0.57240176,0.39699584,0.4091726,0.4789211
oxu,0.35899696,0.40447026,0.357036,0.43956244,0.62348896,0.30766004,0.4640758,0.46307242,0.30477867,0.35133424,0.31655365,0.57175815,0.5647119,0.43865287,0.50235355,0.4867949,0.51240855,0.37819356,0.45007265,0.4176933
oyl,0.2930228,0.32179773,0.42301142,0.23869789,0.25689125,0.29201463,0.19522241,0.28381878,0.23314822,0.15886289,0.20853966,0.18706024,0.28259832,0.19122519,0.3049121,0.34355915,0.55955637,0.3589669,0.39379928,0.19640037
oyr,0.6341584,0.59219253,0.54305935,0.41036946,0.43165535,0.5831755,0.2986802,0.37143373,0.43882367,0.6635012,0.40614492,0.49025345,0.25497043,0.62712246,0.4943233,0.5278823,0.4940101,0.64160705,0.5420554,0.49011388
ozj,0.2199101,0.34280545,0.26511297,0.31183055,0.28546333,0.34512264,0.22805722,0.35842913,0.40707657,0.2367654,0.40301585,0.40555525,0.23590925,0.41108173,0.27694076,0.41297036,0.48989457,0.40286773,0.29953873,0.2642522
pag,0.4148407,0.32788014,0.21157673,0.37286156,0.2945021,0.3877555,0.23085162,0.5073906,0.46991172,0.56038636,0.49440622,0.51095134,0.46170533,0.39028198,0.39348713,0.239185,0.40501523,0.3552761,0.47859186,0.515544
pam,0.5587973,0.39347774,0.324758,0.4335674,0.3526745,0.33935785,0.3992398,0.25725526,0.38281178,0.24368018,0.44778693,0.2903787,0.3756402,0.42182082,0.41333157,0.4354344,0.3910201,0.6511364,0.53242624,0.37453228
pan,0.165949,0.34554946,0.5012191,0.42650297,0.23379183,0.29166442,0.42118078,0.30921817,0.43134218,0.68231726,0.6478224,0.26717448,0.4073676,0.3371315,0.46703544,0.35876065,0.42337203,0.5575001,0.5564306,0.51089084
pau,0.49720097,0.18846862,0.22689714,0.50354016,0.57790685,0.36688694,0.56784606,0.50145304,0.2910548,0.36846337,0.41027057,0.505773,0.28615957,0.1433444,0.26507065,0.24957156,0.25176835,0.33240616,0.45228398,0.17662057
pbb,0.44575334,0.6026736,0.46981508,0.556207,0.42389178,0.46876413,0.42759404,0.48619044,0.4983725,0.5005736,0.43991986,0.5408524,0.3457504,0.57665396,0.48884004,0.45757878,0.40471506,0.58768964,0.31584173,0.383212
pbn,0.28472382,0.3312165,0.42803934,0.4061582,0.23523682,0.465714,0.20726696,0.3357069,0.54995537,0.44014055,0.38954926,0.4679237,0.29865545,0.5929352,0.41054183,0.2609414,0.48748773,0.37170857,0.4406897,0.1628486
pcf,0.35561728,0.5082458,0.72223955,0.35628384,0.6352517,0.4574943,0.5417728,0.66351926,0.41777596,0.4141186,0.3139204,0.62597644,0.42231554,0.3106288,0.66071504,0.45822304,0.58080554,0.5489148,0.37764,0.3573143
pcp,0.60758317,0.40532804,0.23284131,0.3726635,0.42297453,0.2794719,0.40871298,0.44560283,0.39547837,0.34290263,0.40383235,0.38536346,0.31045902,0.4266159,0.45627046,0.45467097,0.44818935,0.3630947,0.35665074,0.24013256
pdm,0.62071824,0.46828905,0.44959313,0.274527,0.40996057,0.604742,0.45305145,0.4107533,0.39205468,0.40835753,0.6214436,0.37771493,0.5635474,0.47290894,0.31955147,0.29651338,0.35026044,0.52222073,0.46539846,0.26666176
pdo,0.35135746,0.45508087,0.48969096,0.40885988,0.3768059,0.27345747,0.45845366,0.41340443,0.4972381,0.3874582,0.40949708,0.3395368,0.34193748,0.3584044,0.4000432,0.42550677,0.34418783,0.29739577,0.54815495,0.431206
peb,0.4601224,0.44317782,0.48718506,0.46105653,0.38995975,0.45133,0.26939356,0.44131768,0.47459853,0.51553375,0.32288322,0.31415755,0.30002654,0.43585253,0.5115254,0.37799603,0.36281025,0.19451672,0.34833154,0.42656443
pee,0.47163495,0.49799827,0.5548711,0.62746966,0.3715309,0.445018,0.6353468,0.32684156,0.6246292,0.4957828,0.6333178,0.5910379,0.6470903,0.48147625,0.52807367,0.34928197,0.7717097,0.3318283,0.46729344,0.32488868
peg,0.6184695,0.55029255,0.32843393,0.43305856,0.5783073,0.3158823,0.5956089,0.5379286,0.42305845,0.419404,0.37018028,0.33228764,0.37131095,0.3423933,0.3949322,0.27133542,0.30102694,0.4489323,0.6137985,0.39214218
peo,0.32240164,0.27575365,0.4997225,0.35996902,0.4238188,0.41822416,0.4482675,0.40564156,0.34705907,0.26150855,0.3797044,0.34399605,0.3160032,0.42634988,0.24542075,0.3927868,0.42802,0.25362957,0.28763703,0.27680656
peq,0.30052465,0.27765083,0.36697882,0.594185,0.5412262,0.26881328,0.67131925,0.47611618,0.4452756,0.70446247,0.43370438,0.45304123,0.67559505,0.48602915,0.58060676,0.43623504,0.36414087,0.625063,0.45529398,0.20614
pev,0.4812337,0.43298498,0.2847305,0.51406115,0.4008603,0.47297093,0.33132732,0.35967106,0.5530544,0.37339765,0.38819167,0.61942685,0.43270552,0.38736945,0.50615394,0.42369145,0.2810238,0.37018427,0.5728796,0.43976843
pfc,0.5907038,0.562409,0.40232176,0.386887,0.61154866,0.54540515,0.57754564,0.60368115,0.5404524,0.55963796,0.2523163,0.33754653,0.542052,0.5384331,0.4986825,0.5478348,0.31456923,0.4910312,0.31503683,0.47295877
pfw,0.4900894,0.29558387,0.46852404,0.70776355,0.5874794,0.46862456,0.5951271,0.4221586,0.5193831,0.5223763,0.349759,0.51483166,0.6001648,0.671989,0.43933147,0.54851395,0.23416953,0.48938406,0.42832026,0.504582
pfx,0.5065152,0.52922446,0.41201612,0.490695,0.3844441,0.3217532,0.40807053,0.4291917,0.3486942,0.48882508,0.44553775,0.5152352,0.5420965,0.37095663,0.4194865,0.4670614,0.4435625,0.51187396,0.47188404,0.35320017
pgc,0.4746028,0.5631806,0.5967698,0.6300783,0.6208725,0.58270466,0.38810086,0.5480331,0.6370754,0.36840796,0.56414795,0.61177963,0.35041904,0.40839833,0.439115,0.5664226,0.5587124,0.6343244,0.6727363,0.43415058
pgk,0.4876129,0.54019046,0.5671109,0.6197621,0.44930303,0.5025981,0.44609982,0.23292172,0.2783423,0.39283833,0.38130972,0.20676371,0.26048398,0.28433102,0.4352138,0.6020994,0.33863515,0.2165274,0.4389503,0.35827938
pgn,0.654631,0.5869901,0.6193551,0.44771397,0.32843396,0.4520445,0.43342248,0.55238485,0.4660854,0.42800677,0.57710737,0.5014157,0.6490428,0.47631603,0.5025094,0.48680085,0.4409882,0.39552093,0.3901077,0.53846943
pgz,0.24555328,0.33305132,0.23267372,0.49386925,0.56352323,0.40798062,0.6415721,0.2770315,0.29874545,0.33581117,0.38692734,0.5648905,0.6477095,0.29884052,0.49473283,0.5039212,0.40329587,0.3499872,0.24795422,0.55871475
phe,0.24365461,0.3218044,0.3694098,0.2018098,0.371052,0.46603724,0.4946755,0.46969116,0.29076207,0.1498371,0.33325532,0.18895933,0.28476244,0.25236368,0.2813871,0.42406255,0.55455947,0.32041168,0.4259108,0.3952965
phj,0.6004932,0.58019847,0.28683054,0.45165712,0.6350336,0.59738564,0.47518778,0.45296323,0.30865845,0.5917964,0.48729813,0.49052364,0.47569704,0.49329036,0.4283545,0.29385138,0.6201702,0.56829154,0.410747,0.2600958
phl,0.2577166,0.44527483,0.5073224,0.62754667,0.2550997,0.4331884,0.46811414,0.19864798,0.3157723,0.6088166,0.57975405,0.43960738,0.33573574,0.5602127,0.23539978,0.31080568,0.37353414,0.56013334,0.45246035,0.48708513
pho,0.55490565,0.27468112,0.47456306,0.29242647,0.44580492,0.282893,0.39242572,0.31837612,0.27979022,0.38195157,0.3465221,0.22012398,0.22541018,0.42662182,0.40775985,0.44308692,0.33577532,0.5965756,0.42502087,0.44233638
phs,0.40035972,0.43629232,0.36757368,0.42345786,0.41439635,0.36870006,0.5754303,0.47735047,0.29340756,0.42880374,0.48002085,0.5019394,0.47909626,0.24790974,0.36488548,0.22768861,0.5361248,0.44602096,0.53660995,0.69098914
phz,0.3754409,0.32516146,0.4246977,0.37327927,0.24364638,0.28016555,0.21033016,0.41588867,0.44905317,0.34539765,0.45317984,0.39769012,0.4410524,0.27428967,0.20195666,0.30550942,0.44697905,0.46188515,0.48110098,0.19039132
pip,0.28604943,0.3731779,0.50676805,0.527493,0.3283235,0.4648431,0.22802302,0.47048917,0.17088652,0.21179835,0.43399203,0.49309003,0.31697857,0.6241695,0.4564324,0.5445833,0.36765438,0.4323718,0.6730402,0.31111616
piq,0.40821373,0.23773515,0.51263297,0.34868988,0.45240152,0.47618318,0.22714841,0.54046035,0.47529966,0.61989963,0.26601708,0.6194546,0.45381045,0.48821843,0.42649844,0.52581716,0.20864248,0.28792983,0.54417723,0.42612195
pis,0.45058316,0.71404254,0.33964208,0.46340856,0.41269445,0.2583037,0.22861695,0.43712258,0.20521414,0.45452684,0.3319854,0.2669993,0.32696295,0.47021177,0.4447053,0.40412298,0.31735194,0.4202265,0.4211282,0.44759816
pjh,0.5914962,0.6235289,0.52231956,0.5946845,0.4588223,0.7496934,0.39245516,0.68417925,0.31306502,0.20943055,0.2397598,0.35228038,0.24006376,0.44815868,0.41569072,0.5440481,0.31162214,0.49493694,0.5318376,0.35547116
pki,0.110612236,0.29680556,0.46227312,0.4031409,0.39181256,0.45570332,0.4366241,0.6279627,0.25964826,0.40817857,0.6021387,0.4435435,0.63207954,0.56543154,0.7292491,0.4306888,0.37768257,0.3491618,0.591388,0.5631795
pkw,0.29659045,0.48892018,0.3659075,0.4710551,0.36105636,0.3755862,0.37907106,0.32256895,0.36223912,0.5537405,0.41542715,0.44000497,0.46262133,0.22654188,0.4325746,0.4092623,0.37501186,0.38122308,0.52771187,0.43343747
pla,0.2858991,0.38558945,0.5097333,0.5342135,0.5884403,0.43587118,0.51651293,0.74070597,0.28881484,0.45640722,0.63857913,0.64144415,0.32514253,0.5236225,0.54881996,0.5149033,0.438502,0.49915385,0.3370955,0.524577
ple,0.5874974,0.38918585,0.55623853,0.6373001,0.55633587,0.48867133,0.48026407,0.4061395,0.4631483,0.4017923,0.5652615,0.3521554,0.2832875,0.44841194,0.4862188,0.33980113,0.5246329,0.41470957,0.43093425,0.36629352
plu,0.5017353,0.39689276,0.5937604,0.5284365,0.46712655,0.40776956,0.62325764,0.6304507,0.40898025,0.54721576,0.54780704,0.5543236,0.6877093,0.26672268,0.4113199,0.4970977,0.54649144,0.4035843,0.5380416,0.34382856
plx,0.47775942,0.2322874,0.46014208,0.3874388,0.50250155,0.50499225,0.47166348,0.32648322,0.28141683,0.27986664,0.35384429,0.44330844,0.64999396,0.31148416,0.29645312,0.34219378,0.21147797,0.2654243,0.2650339,0.5680008
pnj,0.5920171,0.26478258,0.5473368,0.2911042,0.30527002,0.4341537,0.34823957,0.298203,0.56864166,0.3504781,0.2403101,0.41570786,0.39728153,0.49937722,0.18746957,0.24803136,0.6189549,0.4571728,0.27309644,0.17431957
